"['3450', '370', '3:0:0', '1', '0.60', '236', '0.00', '0.13', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2607', '3:0:0', '1', '0.60', '236', '0.00', '0.10', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2608', '3:0:0', '1', '0.60', '236', '0.00', '0.36', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2609', '3:0:0', '1', '0.60', '236', '0.00', '0.36', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2610', '3:0:0', '1', '0.60', '236', '0.00', '0.44', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2611', '3:0:0', '1', '0.60', '236', '0.00', '0.55', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2612', '3:0:0', '1', '0.60', '236', '0.00', '0.28', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2613', '3:0:0', '1', '0.60', '236', '0.00', '0.12', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2614', '3:0:0', '1', '0.60', '236', '0.00', '0.05', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2615', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2616', '3:0:0', '1', '0.60', '236', '0.00', '0.17', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2617', '3:0:0', '1', '0.60', '236', '0.00', '0.22', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2618', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2619', '3:0:0', '1', '0.60', '236', '0.00', '0.11', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2620', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2621', '3:0:0', '1', '0.60', '236', '0.00', '0.33', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2676', '3:0:0', '1', '0.60', '236', '0.00', '0.07', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2677', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2678', '3:0:0', '1', '0.60', '236', '0.00', '0.15', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2679', '3:0:0', '1', '0.60', '236', '0.00', '0.21', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2680', '3:0:0', '1', '0.60', '236', '0.00', '0.19', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2681', '3:0:0', '1', '0.60', '236', '0.00', '0.28', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2682', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2683', '3:0:0', '1', '0.60', '236', '0.00', '0.07', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2684', '3:0:0', '1', '0.60', '236', '0.00', '0.05', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2685', '3:0:0', '1', '0.60', '236', '0.00', '0.07', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2686', '3:0:0', '1', '0.60', '236', '0.00', '0.25', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2687', '3:0:0', '1', '0.60', '236', '0.00', '0.11', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2688', '3:0:0', '1', '0.60', '236', '0.00', '0.15', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2689', '3:0:0', '1', '0.60', '236', '0.00', '0.21', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2690', '3:0:0', '1', '0.60', '236', '0.00', '0.30', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2691', '3:0:0', '1', '0.60', '236', '0.00', '0.29', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2692', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2693', '3:0:0', '1', '0.60', '236', '0.00', '0.05', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2694', '3:0:0', '1', '0.60', '236', '0.00', '0.25', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2757', '3:0:0', '1', '0.60', '236', '0.00', '0.28', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2758', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2759', '3:0:0', '1', '0.60', '236', '0.00', '0.21', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2760', '3:0:0', '1', '0.60', '236', '0.00', '0.43', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2761', '3:0:0', '1', '0.60', '236', '0.00', '0.19', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2762', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2763', '3:0:0', '1', '0.60', '236', '0.00', '0.10', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2764', '3:0:0', '1', '0.60', '236', '0.00', '0.28', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2765', '3:0:0', '1', '0.60', '236', '0.00', '0.14', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2787', '3:0:0', '1', '0.60', '236', '0.00', '0.27', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2788', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2789', '3:0:0', '1', '0.60', '236', '0.00', '0.07', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2790', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2791', '3:0:0', '1', '0.60', '236', '0.00', '0.07', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2792', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2793', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2794', '3:0:0', '1', '0.60', '236', '0.00', '0.05', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2795', '3:0:0', '1', '0.60', '236', '0.00', '0.10', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2796', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2797', '3:0:0', '1', '0.60', '236', '0.00', '0.05', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2798', '3:0:0', '1', '0.60', '236', '0.00', '0.05', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2799', '3:0:0', '1', '0.60', '236', '0.00', '0.14', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2800', '3:0:0', '1', '0.60', '236', '0.00', '0.08', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2801', '3:0:0', '1', '0.60', '236', '0.00', '0.30', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2802', '3:0:0', '1', '0.60', '236', '0.00', '0.19', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2803', '3:0:0', '1', '0.60', '236', '0.00', '0.20', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2804', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2805', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2806', '3:0:0', '1', '0.60', '236', '0.00', '0.27', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2807', '3:0:0', '1', '0.60', '236', '0.00', '0.31', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2808', '3:0:0', '1', '0.60', '236', '0.00', '0.47', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2809', '3:0:0', '1', '0.60', '236', '0.00', '0.11', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2810', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2811', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2812', '3:0:0', '1', '0.60', '236', '0.00', '0.12', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2813', '3:0:0', '1', '0.60', '236', '0.00', '0.11', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2814', '3:0:0', '1', '0.60', '236', '0.00', '0.18', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2815', '3:0:0', '1', '0.60', '236', '0.00', '0.05', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2816', '3:0:0', '1', '0.60', '236', '0.00', '0.37', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2817', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2818', '3:0:0', '1', '0.60', '236', '0.00', '0.40', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2819', '3:0:0', '1', '0.60', '236', '0.00', '0.31', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2820', '3:0:0', '1', '0.60', '236', '0.00', '0.31', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2821', '3:0:0', '1', '0.60', '236', '0.00', '0.18', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2822', '3:0:0', '1', '0.60', '236', '0.00', '0.07', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2823', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2824', '3:0:0', '1', '0.60', '236', '0.00', '0.18', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2825', '3:0:0', '1', '0.60', '236', '0.00', '0.23', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2826', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2827', '3:0:0', '1', '0.60', '236', '0.00', '0.27', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2828', '3:0:0', '1', '0.60', '236', '0.00', '0.18', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2829', '3:0:0', '1', '0.60', '236', '0.00', '0.25', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2830', '3:0:0', '1', '0.60', '236', '0.00', '0.37', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2831', '3:0:0', '1', '0.60', '236', '0.00', '0.28', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2832', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2833', '3:0:0', '1', '0.60', '236', '0.00', '0.14', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2834', '3:0:0', '1', '0.60', '236', '0.00', '0.42', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2835', '3:0:0', '1', '0.60', '236', '0.00', '0.30', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2836', '3:0:0', '1', '0.60', '236', '0.00', '0.13', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2837', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2838', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2839', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2840', '3:0:0', '1', '0.60', '236', '0.00', '0.10', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2841', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2842', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2843', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2844', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2845', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2846', '3:0:0', '1', '0.60', '236', '0.00', '0.24', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2847', '3:0:0', '1', '0.60', '236', '0.00', '0.36', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2848', '3:0:0', '1', '0.60', '236', '0.00', '0.37', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2849', '3:0:0', '1', '0.60', '236', '0.00', '0.19', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2850', '3:0:0', '1', '0.60', '236', '0.00', '0.24', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2851', '3:0:0', '1', '0.60', '236', '0.00', '0.34', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2852', '3:0:0', '1', '0.60', '236', '0.00', '0.23', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2853', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2854', '3:0:0', '1', '0.60', '236', '0.00', '0.16', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2855', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2856', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2857', '3:0:0', '1', '0.60', '236', '0.00', '0.21', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2858', '3:0:0', '1', '0.60', '236', '0.00', '0.27', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2859', '3:0:0', '1', '0.60', '236', '0.00', '0.25', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2860', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2926', '3:0:0', '1', '0.60', '236', '0.00', '0.07', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2927', '3:0:0', '1', '0.60', '236', '0.00', '0.38', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2928', '3:0:0', '1', '0.60', '236', '0.00', '0.28', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2929', '3:0:0', '1', '0.60', '236', '0.00', '0.32', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2930', '3:0:0', '1', '0.60', '236', '0.00', '0.08', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2931', '3:0:0', '1', '0.60', '236', '0.00', '0.06', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2932', '3:0:0', '1', '0.60', '236', '0.00', '0.22', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2933', '3:0:0', '1', '0.60', '236', '0.00', '0.29', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2934', '3:0:0', '1', '0.60', '236', '0.00', '0.19', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2935', '3:0:0', '1', '0.60', '236', '0.00', '0.14', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2936', '3:0:0', '1', '0.60', '236', '0.00', '0.39', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2937', '3:0:0', '1', '0.60', '236', '0.00', '0.29', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2938', '3:0:0', '1', '0.60', '236', '0.00', '0.36', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2939', '3:0:0', '1', '0.60', '236', '0.00', '0.12', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '2940', '3:0:0', '1', '0.60', '236', '0.00', '0.12', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '16', '3:0:0', '1', '0.60', '236', '0.00', '0.56', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '17', '3:0:0', '1', '0.60', '236', '0.00', '0.16', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '18', '3:0:0', '1', '0.60', '236', '0.00', '0.38', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '19', '3:0:0', '1', '0.60', '236', '0.00', '0.77', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '20', '3:0:0', '1', '0.60', '236', '0.00', '0.42', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '21', '3:0:0', '1', '0.60', '236', '0.00', '0.67', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '22', '3:0:0', '1', '0.60', '236', '0.00', '0.37', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '23', '3:0:0', '1', '0.60', '236', '0.00', '0.43', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '24', '3:0:0', '1', '0.60', '236', '0.00', '0.46', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '25', '3:0:0', '1', '0.60', '236', '0.00', '0.43', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '26', '3:0:0', '1', '0.60', '236', '0.00', '0.60', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '27', '3:0:0', '1', '0.60', '236', '0.00', '0.47', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '28', '3:0:0', '1', '0.60', '236', '0.00', '0.60', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '29', '3:0:0', '1', '0.60', '236', '0.00', '0.24', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '30', '3:0:0', '1', '0.60', '236', '0.00', '0.40', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '31', '3:0:0', '1', '0.60', '236', '0.00', '0.72', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '32', '3:0:0', '1', '0.60', '236', '0.00', '0.46', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '33', '3:0:0', '1', '0.60', '236', '0.00', '0.73', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '34', '3:0:0', '1', '0.60', '236', '0.00', '0.33', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '35', '3:0:0', '1', '0.60', '236', '0.00', '0.60', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '36', '3:0:0', '1', '0.60', '236', '0.00', '0.82', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '37', '3:0:0', '1', '0.60', '236', '0.00', '0.39', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '38', '3:0:0', '1', '0.60', '236', '0.00', '0.61', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '39', '3:0:0', '1', '0.60', '236', '0.00', '0.42', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '40', '3:0:0', '1', '0.60', '236', '0.00', '0.81', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '41', '3:0:0', '1', '0.60', '236', '0.00', '0.41', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '42', '3:0:0', '1', '0.60', '236', '0.00', '0.33', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '43', '3:0:0', '1', '0.60', '236', '0.00', '0.24', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '44', '3:0:0', '1', '0.60', '236', '0.00', '0.14', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '45', '3:0:0', '1', '0.60', '236', '0.00', '0.47', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '46', '3:0:0', '1', '0.60', '236', '0.00', '0.30', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '47', '3:0:0', '1', '0.60', '236', '0.00', '0.33', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '48', '3:0:0', '1', '0.60', '236', '0.00', '0.45', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '49', '3:0:0', '1', '0.60', '236', '0.00', '0.67', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '50', '3:0:0', '1', '0.60', '236', '0.00', '0.51', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '51', '3:0:0', '1', '0.60', '236', '0.00', '0.17', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '52', '3:0:0', '1', '0.60', '236', '0.00', '0.42', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '53', '3:0:0', '1', '0.60', '236', '0.00', '0.43', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '54', '3:0:0', '1', '0.60', '236', '0.00', '0.56', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '55', '3:0:0', '1', '0.60', '236', '0.00', '0.13', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '56', '3:0:0', '1', '0.60', '236', '0.00', '0.65', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '57', '3:0:0', '1', '0.60', '236', '0.00', '0.38', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '58', '3:0:0', '1', '0.60', '236', '0.00', '0.29', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '59', '3:0:0', '1', '0.60', '236', '0.00', '0.72', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '60', '3:0:0', '1', '0.60', '236', '0.00', '0.18', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '61', '3:0:0', '1', '0.60', '236', '0.00', '0.36', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '62', '3:0:0', '1', '0.60', '236', '0.00', '0.31', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '63', '3:0:0', '1', '0.60', '236', '0.00', '0.70', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '64', '3:0:0', '1', '0.60', '236', '0.00', '0.55', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '65', '3:0:0', '1', '0.60', '236', '0.00', '0.41', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '66', '3:0:0', '1', '0.60', '236', '0.00', '0.52', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '67', '3:0:0', '1', '0.60', '236', '0.00', '0.49', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '68', '3:0:0', '1', '0.60', '236', '0.00', '0.62', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '69', '3:0:0', '1', '0.60', '236', '0.00', '0.35', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '70', '3:0:0', '1', '0.60', '236', '0.00', '0.59', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '71', '3:0:0', '1', '0.60', '236', '0.00', '0.41', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '72', '3:0:0', '1', '0.60', '236', '0.00', '0.64', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '73', '3:0:0', '1', '0.60', '236', '0.00', '0.35', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '74', '3:0:0', '1', '0.60', '236', '0.00', '0.44', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '75', '3:0:0', '1', '0.60', '236', '0.00', '0.30', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '76', '3:0:0', '1', '0.60', '236', '0.00', '0.23', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '77', '3:0:0', '1', '0.60', '236', '0.00', '0.26', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '78', '3:0:0', '1', '0.60', '236', '0.00', '0.41', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '79', '3:0:0', '1', '0.60', '236', '0.00', '0.43', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '80', '3:0:0', '1', '0.60', '236', '0.00', '0.48', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '81', '3:0:0', '1', '0.60', '236', '0.00', '0.39', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '82', '3:0:0', '1', '0.60', '236', '0.00', '0.29', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '83', '3:0:0', '1', '0.60', '236', '0.00', '0.56', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '84', '3:0:0', '1', '0.60', '236', '0.00', '0.36', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '85', '3:0:0', '1', '0.60', '236', '0.00', '0.61', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '86', '3:0:0', '1', '0.60', '236', '0.00', '0.45', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '87', '3:0:0', '1', '0.60', '236', '0.00', '0.56', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '88', '3:0:0', '1', '0.60', '236', '0.00', '0.44', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '89', '3:0:0', '1', '0.60', '236', '0.00', '0.12', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '90', '3:0:0', '1', '0.60', '236', '0.00', '0.59', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '91', '3:0:0', '1', '0.60', '236', '0.00', '0.37', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
"['3450', '92', '3:0:0', '1', '0.60', '236', '0.00', '0.33', '0', '0', '0', '0.00', '0.00', '0.00\r\n']"
